Store,date,Sales
1086,2013-12-18,14373
1115,2013-12-18,9232
85,2013-12-19,8730
71,2013-12-19,14506
102,2013-12-19,10423
105,2013-12-19,6503
10,2013-12-19,7536
57,2013-12-19,19928
50,2013-12-19,5956
49,2013-12-19,11121
1115,2013-12-19,9603
1086,2013-12-19,13375
85,2013-12-20,8917
71,2013-12-20,15577
102,2013-12-20,10902
105,2013-12-20,6821
10,2013-12-20,8268
57,2013-12-20,20144
50,2013-12-20,7334
49,2013-12-20,11904
1115,2013-12-20,10614
1086,2013-12-20,14584
85,2013-12-21,7667
71,2013-12-21,11951
102,2013-12-21,9485
105,2013-12-21,4803
10,2013-12-21,7007
57,2013-12-21,13485
50,2013-12-21,6646
49,2013-12-21,11424
1115,2013-12-21,9594
1086,2013-12-21,9898
85,2013-12-22,8094
71,2013-12-22,0
102,2013-12-22,0
105,2013-12-22,0
10,2013-12-22,0
57,2013-12-22,0
50,2013-12-22,0
49,2013-12-22,0
1115,2013-12-22,0
1086,2013-12-22,0
85,2013-12-23,8274
71,2013-12-23,17558
102,2013-12-23,12304
105,2013-12-23,8749
10,2013-12-23,9534
57,2013-12-23,24615
50,2013-12-23,8542
49,2013-12-23,17705
1115,2013-12-23,11768
1086,2013-12-23,16766
85,2013-12-24,3215
71,2013-12-24,6785
102,2013-12-24,3293
105,2013-12-24,3456
10,2013-12-24,3915
57,2013-12-24,7372
50,2013-12-24,2897
49,2013-12-24,6422
1115,2013-12-24,4307
1086,2013-12-24,5105
71,2013-12-25,0
85,2013-12-25,6138
102,2013-12-25,0
105,2013-12-25,0
10,2013-12-25,0
57,2013-12-25,0
50,2013-12-25,0
49,2013-12-25,0
1115,2013-12-25,0
1086,2013-12-25,0
85,2013-12-26,8513
71,2013-12-26,0
102,2013-12-26,0
105,2013-12-26,0
10,2013-12-26,0
57,2013-12-26,0
50,2013-12-26,0
49,2013-12-26,0
1086,2013-12-26,0
1115,2013-12-26,0
85,2013-12-27,6064
71,2013-12-27,8807
102,2013-12-27,7062
105,2013-12-27,4817
10,2013-12-27,5094
57,2013-12-27,12842
50,2013-12-27,4871
49,2013-12-27,7063
1115,2013-12-27,6835
1086,2013-12-27,7205
102,2013-12-28,6497
85,2013-12-28,6061
71,2013-12-28,6633
105,2013-12-28,2532
10,2013-12-28,4762
57,2013-12-28,9224
49,2013-12-28,7320
50,2013-12-28,4170
1086,2013-12-28,5034
1115,2013-12-28,7006
71,2013-12-29,0
85,2013-12-29,12800
102,2013-12-29,0
105,2013-12-29,0
10,2013-12-29,0
57,2013-12-29,0
50,2013-12-29,0
49,2013-12-29,0
1086,2013-12-29,0
1115,2013-12-29,0
85,2013-12-30,8031
71,2013-12-30,11584
102,2013-12-30,11271
105,2013-12-30,5704
10,2013-12-30,7525
57,2013-12-30,14013
50,2013-12-30,5068
49,2013-12-30,7664
1086,2013-12-30,9055
1115,2013-12-30,7965
71,2013-12-31,5037
85,2013-12-31,5324
102,2013-12-31,3516
105,2013-12-31,2803
10,2013-12-31,4062
57,2013-12-31,5563
50,2013-12-31,2127
49,2013-12-31,4559
1115,2013-12-31,3535
1086,2013-12-31,3086
85,2014-01-01,4184
71,2014-01-01,0
102,2014-01-01,0
105,2014-01-01,0
10,2014-01-01,0
57,2014-01-01,0
50,2014-01-01,0
49,2014-01-01,0
1086,2014-01-01,0
1115,2014-01-01,0
85,2014-01-02,6218
71,2014-01-02,7145
102,2014-01-02,5760
105,2014-01-02,4427
10,2014-01-02,4533
57,2014-01-02,10821
50,2014-01-02,3679
49,2014-01-02,5463
1086,2014-01-02,6286
1115,2014-01-02,5657
85,2014-01-03,5851
71,2014-01-03,8066
102,2014-01-03,5694
105,2014-01-03,3885
10,2014-01-03,5012
57,2014-01-03,10430
50,2014-01-03,3246
49,2014-01-03,5744
1115,2014-01-03,5050
1086,2014-01-03,5825
85,2014-01-04,6098
71,2014-01-04,6462
102,2014-01-04,5877
105,2014-01-04,2796
10,2014-01-04,4928
57,2014-01-04,7825
50,2014-01-04,3475
49,2014-01-04,6753
1115,2014-01-04,5586
1086,2014-01-04,4413
85,2014-01-05,10465
71,2014-01-05,0
102,2014-01-05,0
105,2014-01-05,0
10,2014-01-05,0
57,2014-01-05,0
50,2014-01-05,0
49,2014-01-05,0
1115,2014-01-05,0
1086,2014-01-05,0
85,2014-01-06,8393
71,2014-01-06,15996
102,2014-01-06,11692
105,2014-01-06,0
10,2014-01-06,8325
57,2014-01-06,22296
50,2014-01-06,5967
49,2014-01-06,0
1115,2014-01-06,8536
1086,2014-01-06,14362
85,2014-01-07,7818
71,2014-01-07,12234
102,2014-01-07,9513
105,2014-01-07,7871
10,2014-01-07,6470
57,2014-01-07,15050
50,2014-01-07,5059
49,2014-01-07,11915
1115,2014-01-07,6242
1086,2014-01-07,11495
71,2014-01-08,10779
85,2014-01-08,7448
102,2014-01-08,7827
105,2014-01-08,6215
10,2014-01-08,5650
57,2014-01-08,11572
50,2014-01-08,4328
49,2014-01-08,8554
1115,2014-01-08,5672
1086,2014-01-08,9369
85,2014-01-09,6162
71,2014-01-09,9733
102,2014-01-09,6498
105,2014-01-09,5402
10,2014-01-09,5109
57,2014-01-09,11959
50,2014-01-09,4347
49,2014-01-09,7834
1086,2014-01-09,9027
1115,2014-01-09,5915
85,2014-01-10,7242
71,2014-01-10,11668
102,2014-01-10,7274
105,2014-01-10,4964
10,2014-01-10,5939
57,2014-01-10,13121
50,2014-01-10,4560
49,2014-01-10,7305
1115,2014-01-10,6816
1086,2014-01-10,8340
85,2014-01-11,5028
71,2014-01-11,6674
102,2014-01-11,5044
105,2014-01-11,3004
10,2014-01-11,4504
57,2014-01-11,7865
50,2014-01-11,4207
49,2014-01-11,7509
1115,2014-01-11,6444
1086,2014-01-11,4225
85,2014-01-12,11480
71,2014-01-12,0
102,2014-01-12,0
105,2014-01-12,0
10,2014-01-12,0
57,2014-01-12,0
50,2014-01-12,0
49,2014-01-12,0
1115,2014-01-12,0
1086,2014-01-12,0
85,2014-01-13,5799
71,2014-01-13,7148
102,2014-01-13,4828
105,2014-01-13,4083
10,2014-01-13,5164
57,2014-01-13,9041
50,2014-01-13,2462
49,2014-01-13,4751
1115,2014-01-13,3744
1086,2014-01-13,5031
102,2014-01-14,4765
85,2014-01-14,5545
105,2014-01-14,3400
71,2014-01-14,6914
10,2014-01-14,4612
57,2014-01-14,8429
49,2014-01-14,5299
50,2014-01-14,2773
1115,2014-01-14,4167
1086,2014-01-14,4925
71,2014-01-15,7119
85,2014-01-15,4770
102,2014-01-15,3784
105,2014-01-15,3397
10,2014-01-15,3959
57,2014-01-15,8666
50,2014-01-15,2481
49,2014-01-15,5236
1086,2014-01-15,4868
1115,2014-01-15,4577
85,2014-01-16,4378
71,2014-01-16,6446
102,2014-01-16,4140
105,2014-01-16,3568
10,2014-01-16,4279
57,2014-01-16,8296
50,2014-01-16,2813
49,2014-01-16,5228
1086,2014-01-16,4527
1115,2014-01-16,3797
71,2014-01-17,6827
85,2014-01-17,5700
102,2014-01-17,4787
105,2014-01-17,3641
10,2014-01-17,4634
57,2014-01-17,10584
50,2014-01-17,3270
49,2014-01-17,5805
1115,2014-01-17,4740
1086,2014-01-17,5112
85,2014-01-18,5541
71,2014-01-18,6903
102,2014-01-18,5177
105,2014-01-18,3200
10,2014-01-18,4788
57,2014-01-18,7860
50,2014-01-18,4381
49,2014-01-18,6951
1115,2014-01-18,6080
1086,2014-01-18,4301
85,2014-01-19,11008
71,2014-01-19,0
102,2014-01-19,0
105,2014-01-19,0
10,2014-01-19,0
57,2014-01-19,0
50,2014-01-19,0
49,2014-01-19,0
1086,2014-01-19,0
1115,2014-01-19,0
85,2014-01-20,7413
71,2014-01-20,16007
102,2014-01-20,11325
105,2014-01-20,7612
10,2014-01-20,7962
57,2014-01-20,18602
50,2014-01-20,6585
49,2014-01-20,10451
1086,2014-01-20,12412
1115,2014-01-20,8924
71,2014-01-21,11247
85,2014-01-21,6791
102,2014-01-21,8807
105,2014-01-21,4847
10,2014-01-21,6444
57,2014-01-21,12226
50,2014-01-21,5108
49,2014-01-21,7284
1115,2014-01-21,6809
1086,2014-01-21,9458
71,2014-01-22,9350
85,2014-01-22,6641
102,2014-01-22,8000
105,2014-01-22,4967
10,2014-01-22,5560
57,2014-01-22,10872
50,2014-01-22,4758
49,2014-01-22,7415
1115,2014-01-22,6223
1086,2014-01-22,7601
85,2014-01-23,6546
71,2014-01-23,9194
102,2014-01-23,6681
105,2014-01-23,4603
10,2014-01-23,5593
57,2014-01-23,12198
50,2014-01-23,4626
49,2014-01-23,5994
1086,2014-01-23,8578
1115,2014-01-23,6514
85,2014-01-24,7044
71,2014-01-24,8735
102,2014-01-24,6409
105,2014-01-24,4828
10,2014-01-24,5474
57,2014-01-24,10666
50,2014-01-24,4870
49,2014-01-24,7327
1115,2014-01-24,6388
1086,2014-01-24,8016
102,2014-01-25,5000
85,2014-01-25,4976
71,2014-01-25,6019
105,2014-01-25,2419
10,2014-01-25,4702
57,2014-01-25,7141
49,2014-01-25,6555
50,2014-01-25,3955
1086,2014-01-25,4565
1115,2014-01-25,6245
71,2014-01-26,0
85,2014-01-26,7483
102,2014-01-26,0
105,2014-01-26,0
10,2014-01-26,0
57,2014-01-26,0
50,2014-01-26,0
49,2014-01-26,0
1086,2014-01-26,0
1115,2014-01-26,0
85,2014-01-27,5161
71,2014-01-27,5978
102,2014-01-27,4291
105,2014-01-27,3995
10,2014-01-27,4543
57,2014-01-27,7884
50,2014-01-27,2710
49,2014-01-27,4797
1086,2014-01-27,4839
1115,2014-01-27,4043
85,2014-01-28,5490
71,2014-01-28,6149
102,2014-01-28,4777
105,2014-01-28,2764
10,2014-01-28,4415
57,2014-01-28,9212
50,2014-01-28,2476
49,2014-01-28,4592
1115,2014-01-28,4018
1086,2014-01-28,5065
85,2014-01-29,5333
71,2014-01-29,5852
102,2014-01-29,4277
105,2014-01-29,3711
10,2014-01-29,4330
57,2014-01-29,7810
50,2014-01-29,2777
49,2014-01-29,5410
1086,2014-01-29,5602
1115,2014-01-29,3858
85,2014-01-30,4734
71,2014-01-30,7401
102,2014-01-30,4769
105,2014-01-30,3563
10,2014-01-30,4752
57,2014-01-30,9484
50,2014-01-30,3438
49,2014-01-30,5103
1115,2014-01-30,4739
1086,2014-01-30,6458
85,2014-01-31,7343
71,2014-01-31,8980
102,2014-01-31,8337
105,2014-01-31,4265
10,2014-01-31,5807
57,2014-01-31,11208
50,2014-01-31,3544
49,2014-01-31,6533
1115,2014-01-31,5829
1086,2014-01-31,7614
85,2014-02-01,5911
71,2014-02-01,6853
102,2014-02-01,5530
105,2014-02-01,3382
10,2014-02-01,4453
57,2014-02-01,10311
50,2014-02-01,4163
49,2014-02-01,7565
1115,2014-02-01,7490
1086,2014-02-01,4670
85,2014-02-02,12576
71,2014-02-02,0
102,2014-02-02,0
105,2014-02-02,0
10,2014-02-02,0
57,2014-02-02,0
50,2014-02-02,0
49,2014-02-02,0
1115,2014-02-02,0
1086,2014-02-02,0
85,2014-02-03,8903
71,2014-02-03,14978
102,2014-02-03,13765
105,2014-02-03,7519
10,2014-02-03,8758
57,2014-02-03,21778
50,2014-02-03,6327
49,2014-02-03,10070
1115,2014-02-03,8646
1086,2014-02-03,13444
102,2014-02-04,10004
85,2014-02-04,7235
105,2014-02-04,5907
71,2014-02-04,11659
10,2014-02-04,6471
57,2014-02-04,15207
49,2014-02-04,7949
50,2014-02-04,5863
1115,2014-02-04,6703
1086,2014-02-04,11533
71,2014-02-05,10738
85,2014-02-05,7107
102,2014-02-05,7803
105,2014-02-05,4926
10,2014-02-05,5062
57,2014-02-05,12888
50,2014-02-05,4572
49,2014-02-05,7869
1115,2014-02-05,6148
1086,2014-02-05,9880
85,2014-02-06,6754
71,2014-02-06,10205
102,2014-02-06,7482
105,2014-02-06,5080
10,2014-02-06,6034
57,2014-02-06,13324
50,2014-02-06,4611
49,2014-02-06,6979
1086,2014-02-06,9146
1115,2014-02-06,6461
85,2014-02-07,6338
71,2014-02-07,10543
102,2014-02-07,5655
105,2014-02-07,5365
10,2014-02-07,4686
57,2014-02-07,12907
50,2014-02-07,4554
49,2014-02-07,8489
1115,2014-02-07,6621
1086,2014-02-07,8099
85,2014-02-08,4890
71,2014-02-08,6904
102,2014-02-08,5462
105,2014-02-08,2973
10,2014-02-08,4802
57,2014-02-08,8497
50,2014-02-08,4331
49,2014-02-08,7583
1115,2014-02-08,6575
1086,2014-02-08,4642
85,2014-02-09,11567
71,2014-02-09,0
102,2014-02-09,0
105,2014-02-09,0
10,2014-02-09,0
57,2014-02-09,0
50,2014-02-09,0
49,2014-02-09,0
1115,2014-02-09,0
1086,2014-02-09,0
85,2014-02-10,5110
71,2014-02-10,7636
102,2014-02-10,5623
105,2014-02-10,3703
10,2014-02-10,4809
57,2014-02-10,9284
50,2014-02-10,3128
49,2014-02-10,5243
1115,2014-02-10,4283
1086,2014-02-10,5699
71,2014-02-11,7073
85,2014-02-11,4857
102,2014-02-11,5099
105,2014-02-11,3709
10,2014-02-11,5372
57,2014-02-11,8932
50,2014-02-11,2939
49,2014-02-11,5373
1086,2014-02-11,5273
1115,2014-02-11,3937
71,2014-02-12,7046
85,2014-02-12,5040
102,2014-02-12,5343
105,2014-02-12,3590
10,2014-02-12,4723
57,2014-02-12,9166
50,2014-02-12,2808
49,2014-02-12,4732
1115,2014-02-12,3982
1086,2014-02-12,5291
85,2014-02-13,5108
71,2014-02-13,6693
102,2014-02-13,4639
105,2014-02-13,3788
10,2014-02-13,4406
57,2014-02-13,10184
50,2014-02-13,2996
49,2014-02-13,5822
1115,2014-02-13,4591
1086,2014-02-13,5470
102,2014-02-14,5103
85,2014-02-14,5582
105,2014-02-14,4357
71,2014-02-14,8512
10,2014-02-14,4992
57,2014-02-14,10696
49,2014-02-14,7078
50,2014-02-14,3879
1115,2014-02-14,5966
1086,2014-02-14,6098
85,2014-02-15,4661
71,2014-02-15,7149
102,2014-02-15,5845
105,2014-02-15,3085
10,2014-02-15,4397
57,2014-02-15,8819
50,2014-02-15,4258
49,2014-02-15,6660
1115,2014-02-15,6462
1086,2014-02-15,4904
85,2014-02-16,11904
71,2014-02-16,0
102,2014-02-16,0
105,2014-02-16,0
10,2014-02-16,0
57,2014-02-16,0
50,2014-02-16,0
49,2014-02-16,0
1115,2014-02-16,0
1086,2014-02-16,0
85,2014-02-17,7236
71,2014-02-17,14323
102,2014-02-17,10071
105,2014-02-17,6990
10,2014-02-17,8294
57,2014-02-17,17757
50,2014-02-17,5936
49,2014-02-17,8706
1115,2014-02-17,7952
1086,2014-02-17,12434
71,2014-02-18,11066
85,2014-02-18,6892
102,2014-02-18,8374
105,2014-02-18,5201
10,2014-02-18,6128
57,2014-02-18,13098
50,2014-02-18,3857
49,2014-02-18,7049
1086,2014-02-18,9510
1115,2014-02-18,6839
71,2014-02-19,8585
85,2014-02-19,6238
102,2014-02-19,7764
105,2014-02-19,4347
10,2014-02-19,5561
57,2014-02-19,10951
50,2014-02-19,4282
49,2014-02-19,7135
1115,2014-02-19,6977
1086,2014-02-19,8434
85,2014-02-20,6228
71,2014-02-20,8370
102,2014-02-20,6463
105,2014-02-20,5215
10,2014-02-20,5060
57,2014-02-20,11339
50,2014-02-20,3915
49,2014-02-20,6535
1086,2014-02-20,8386
1115,2014-02-20,6257
85,2014-02-21,6377
71,2014-02-21,6313
102,2014-02-21,6572
105,2014-02-21,5046
10,2014-02-21,5756
57,2014-02-21,11089
50,2014-02-21,4669
49,2014-02-21,7755
1115,2014-02-21,7226
1086,2014-02-21,7981
102,2014-02-22,4590
85,2014-02-22,4946
71,2014-02-22,4665
105,2014-02-22,3007
10,2014-02-22,4129
57,2014-02-22,8036
49,2014-02-22,6423
50,2014-02-22,3924
1086,2014-02-22,4461
1115,2014-02-22,6575
71,2014-02-23,0
85,2014-02-23,10835
102,2014-02-23,0
105,2014-02-23,0
10,2014-02-23,0
57,2014-02-23,0
50,2014-02-23,0
49,2014-02-23,0
1086,2014-02-23,0
1115,2014-02-23,0
85,2014-02-24,5092
71,2014-02-24,5855
102,2014-02-24,4693
105,2014-02-24,4396
10,2014-02-24,5319
57,2014-02-24,8702
50,2014-02-24,2716
49,2014-02-24,5039
1086,2014-02-24,5403
1115,2014-02-24,4916
85,2014-02-25,4940
71,2014-02-25,6655
102,2014-02-25,4115
105,2014-02-25,3812
10,2014-02-25,5035
57,2014-02-25,7854
50,2014-02-25,2456
49,2014-02-25,4877
1115,2014-02-25,3699
1086,2014-02-25,4824
85,2014-02-26,4691
71,2014-02-26,6651
102,2014-02-26,4397
105,2014-02-26,3909
10,2014-02-26,4253
57,2014-02-26,7942
50,2014-02-26,3070
49,2014-02-26,5977
1086,2014-02-26,4711
1115,2014-02-26,4259
85,2014-02-27,4955
71,2014-02-27,6905
102,2014-02-27,4333
105,2014-02-27,4447
10,2014-02-27,4773
57,2014-02-27,8935
50,2014-02-27,3209
49,2014-02-27,5534
1115,2014-02-27,5355
1086,2014-02-27,5585
85,2014-02-28,6029
71,2014-02-28,10500
102,2014-02-28,8927
105,2014-02-28,5540
10,2014-02-28,5721
57,2014-02-28,10969
50,2014-02-28,3884
49,2014-02-28,7111
1115,2014-02-28,6821
1086,2014-02-28,6248
85,2014-03-01,5941
71,2014-03-01,7838
102,2014-03-01,8649
105,2014-03-01,3588
10,2014-03-01,5235
57,2014-03-01,8504
50,2014-03-01,4187
49,2014-03-01,7772
1115,2014-03-01,7139
1086,2014-03-01,5210
85,2014-03-02,12216
71,2014-03-02,0
102,2014-03-02,0
105,2014-03-02,0
10,2014-03-02,0
57,2014-03-02,0
50,2014-03-02,0
49,2014-03-02,0
1115,2014-03-02,0
1086,2014-03-02,0
85,2014-03-03,8475
71,2014-03-03,15443
102,2014-03-03,11657
105,2014-03-03,6625
10,2014-03-03,7761
57,2014-03-03,19723
50,2014-03-03,5848
49,2014-03-03,10055
1115,2014-03-03,9191
1086,2014-03-03,13624
102,2014-03-04,11891
85,2014-03-04,7721
105,2014-03-04,4828
71,2014-03-04,12458
10,2014-03-04,6000
57,2014-03-04,14575
49,2014-03-04,7674
50,2014-03-04,5442
1115,2014-03-04,7091
1086,2014-03-04,10359
71,2014-03-05,10659
85,2014-03-05,6867
102,2014-03-05,9770
105,2014-03-05,4817
10,2014-03-05,5975
57,2014-03-05,14091
50,2014-03-05,4251
49,2014-03-05,7666
1115,2014-03-05,6523
1086,2014-03-05,8457
85,2014-03-06,6276
71,2014-03-06,10226
102,2014-03-06,9045
105,2014-03-06,4412
10,2014-03-06,6129
57,2014-03-06,12351
50,2014-03-06,4570
49,2014-03-06,6219
1086,2014-03-06,8972
1115,2014-03-06,6775
85,2014-03-07,6443
71,2014-03-07,10269
102,2014-03-07,8473
105,2014-03-07,5099
10,2014-03-07,5572
57,2014-03-07,12595
50,2014-03-07,4645
49,2014-03-07,7156
1115,2014-03-07,7456
1086,2014-03-07,8226
85,2014-03-08,5173
71,2014-03-08,6298
102,2014-03-08,6246
105,2014-03-08,2717
10,2014-03-08,4759
57,2014-03-08,7901
50,2014-03-08,3388
49,2014-03-08,6397
1115,2014-03-08,6587
1086,2014-03-08,4455
85,2014-03-09,7303
71,2014-03-09,0
102,2014-03-09,0
105,2014-03-09,0
10,2014-03-09,0
57,2014-03-09,0
50,2014-03-09,0
49,2014-03-09,0
1115,2014-03-09,0
1086,2014-03-09,0
85,2014-03-10,5339
71,2014-03-10,6798
102,2014-03-10,5739
105,2014-03-10,4087
10,2014-03-10,5560
57,2014-03-10,8180
50,2014-03-10,2829
49,2014-03-10,5672
1115,2014-03-10,4421
1086,2014-03-10,5147
71,2014-03-11,7146
85,2014-03-11,5148
102,2014-03-11,5543
105,2014-03-11,3803
10,2014-03-11,4923
57,2014-03-11,8433
50,2014-03-11,2808
49,2014-03-11,5293
1086,2014-03-11,5338
1115,2014-03-11,4201
71,2014-03-12,6675
85,2014-03-12,5125
102,2014-03-12,5628
105,2014-03-12,3675
10,2014-03-12,4883
57,2014-03-12,8068
50,2014-03-12,2709
49,2014-03-12,4919
1115,2014-03-12,4318
1086,2014-03-12,4962
85,2014-03-13,4701
71,2014-03-13,7534
102,2014-03-13,5151
105,2014-03-13,3343
10,2014-03-13,4865
57,2014-03-13,8480
50,2014-03-13,3011
49,2014-03-13,5197
1115,2014-03-13,4219
1086,2014-03-13,4873
102,2014-03-14,5476
85,2014-03-14,5304
105,2014-03-14,3619
71,2014-03-14,7244
10,2014-03-14,5061
57,2014-03-14,9295
49,2014-03-14,6300
50,2014-03-14,2633
1115,2014-03-14,4959
1086,2014-03-14,5294
85,2014-03-15,5304
71,2014-03-15,6659
102,2014-03-15,5926
105,2014-03-15,3075
10,2014-03-15,4564
57,2014-03-15,8825
50,2014-03-15,4325
49,2014-03-15,7945
1115,2014-03-15,6834
1086,2014-03-15,4804
85,2014-03-16,11889
71,2014-03-16,0
102,2014-03-16,0
105,2014-03-16,0
10,2014-03-16,0
57,2014-03-16,0
50,2014-03-16,0
49,2014-03-16,0
1115,2014-03-16,0
1086,2014-03-16,0
85,2014-03-17,7727
71,2014-03-17,12804
102,2014-03-17,10593
105,2014-03-17,6282
10,2014-03-17,6613
57,2014-03-17,17899
50,2014-03-17,5792
49,2014-03-17,8720
1115,2014-03-17,8559
1086,2014-03-17,12561
102,2014-03-18,6699
85,2014-03-18,6976
105,2014-03-18,5362
71,2014-03-18,10702
10,2014-03-18,5791
57,2014-03-18,12403
49,2014-03-18,7484
50,2014-03-18,4382
1115,2014-03-18,6925
1086,2014-03-18,9681
71,2014-03-19,9669
85,2014-03-19,6664
102,2014-03-19,8797
105,2014-03-19,5361
10,2014-03-19,5882
57,2014-03-19,11345
50,2014-03-19,4028
49,2014-03-19,6548
1115,2014-03-19,5697
1086,2014-03-19,8233
85,2014-03-20,6091
71,2014-03-20,7560
102,2014-03-20,7369
105,2014-03-20,4889
10,2014-03-20,4452
57,2014-03-20,10219
50,2014-03-20,3725
49,2014-03-20,6759
1086,2014-03-20,7566
1115,2014-03-20,5535
85,2014-03-21,5995
71,2014-03-21,9124
102,2014-03-21,6475
105,2014-03-21,5500
10,2014-03-21,5045
57,2014-03-21,10929
50,2014-03-21,4647
49,2014-03-21,7382
1115,2014-03-21,6871
1086,2014-03-21,7174
85,2014-03-22,5296
71,2014-03-22,6190
102,2014-03-22,5580
105,2014-03-22,2972
10,2014-03-22,4695
57,2014-03-22,7300
50,2014-03-22,3739
49,2014-03-22,7139
1115,2014-03-22,7759
1086,2014-03-22,4591
85,2014-03-23,11254
71,2014-03-23,0
102,2014-03-23,0
105,2014-03-23,0
10,2014-03-23,0
57,2014-03-23,0
50,2014-03-23,0
49,2014-03-23,0
1115,2014-03-23,0
1086,2014-03-23,0
85,2014-03-24,5351
71,2014-03-24,6868
102,2014-03-24,5511
105,2014-03-24,3793
10,2014-03-24,4887
57,2014-03-24,10060
50,2014-03-24,2555
49,2014-03-24,6472
1115,2014-03-24,5805
1086,2014-03-24,5404
102,2014-03-25,4582
85,2014-03-25,4744
105,2014-03-25,3980
71,2014-03-25,5759
10,2014-03-25,4394
57,2014-03-25,8472
49,2014-03-25,5512
50,2014-03-25,2158
1115,2014-03-25,4817
1086,2014-03-25,5125
71,2014-03-26,6678
85,2014-03-26,5180
102,2014-03-26,3811
105,2014-03-26,3732
10,2014-03-26,4416
57,2014-03-26,9404
50,2014-03-26,2711
49,2014-03-26,5857
1115,2014-03-26,4481
1086,2014-03-26,4670
85,2014-03-27,5378
71,2014-03-27,6024
102,2014-03-27,4221
105,2014-03-27,3827
10,2014-03-27,4814
57,2014-03-27,8880
50,2014-03-27,2676
49,2014-03-27,6378
1086,2014-03-27,5067
1115,2014-03-27,4850
85,2014-03-28,5417
71,2014-03-28,7478
102,2014-03-28,5373
105,2014-03-28,3747
10,2014-03-28,4711
57,2014-03-28,9937
50,2014-03-28,3594
49,2014-03-28,6698
1115,2014-03-28,5092
1086,2014-03-28,6179
102,2014-03-29,5613
85,2014-03-29,5311
105,2014-03-29,2852
71,2014-03-29,6067
10,2014-03-29,4847
57,2014-03-29,8649
49,2014-03-29,6969
50,2014-03-29,3911
1115,2014-03-29,6829
1086,2014-03-29,4664
71,2014-03-30,0
85,2014-03-30,10469
102,2014-03-30,0
105,2014-03-30,0
10,2014-03-30,0
57,2014-03-30,0
50,2014-03-30,0
49,2014-03-30,0
1115,2014-03-30,0
1086,2014-03-30,0
102,2014-03-31,14683
85,2014-03-31,8989
71,2014-03-31,13838
105,2014-03-31,7112
10,2014-03-31,8438
57,2014-03-31,18573
49,2014-03-31,9533
50,2014-03-31,5258
1115,2014-03-31,8680
1086,2014-03-31,12339
85,2014-04-01,7979
71,2014-04-01,11541
102,2014-04-01,9912
105,2014-04-01,5816
10,2014-04-01,7048
57,2014-04-01,15308
50,2014-04-01,5137
49,2014-04-01,7668
1115,2014-04-01,7304
1086,2014-04-01,9479
1086,2014-04-02,7687
1115,2014-04-02,6543
71,2014-04-02,9449
85,2014-04-02,7665
105,2014-04-02,5239
102,2014-04-02,9667
57,2014-04-02,12065
10,2014-04-02,6449
50,2014-04-02,4858
49,2014-04-02,7515
71,2014-04-03,10144
85,2014-04-03,6537
102,2014-04-03,8747
105,2014-04-03,5498
10,2014-04-03,5898
57,2014-04-03,12232
50,2014-04-03,4077
49,2014-04-03,7783
1115,2014-04-03,7063
1086,2014-04-03,8446
85,2014-04-04,7048
71,2014-04-04,10932
102,2014-04-04,8443
105,2014-04-04,5240
10,2014-04-04,5932
57,2014-04-04,13307
50,2014-04-04,4246
49,2014-04-04,7615
1115,2014-04-04,6572
1086,2014-04-04,8138
71,2014-04-05,7096
85,2014-04-05,5527
102,2014-04-05,6601
105,2014-04-05,3298
10,2014-04-05,4778
57,2014-04-05,7579
50,2014-04-05,4206
49,2014-04-05,7423
1115,2014-04-05,6603
1086,2014-04-05,5149
85,2014-04-06,9793
71,2014-04-06,0
102,2014-04-06,0
105,2014-04-06,0
10,2014-04-06,0
57,2014-04-06,0
50,2014-04-06,0
49,2014-04-06,0
1115,2014-04-06,0
1086,2014-04-06,0
85,2014-04-07,5792
71,2014-04-07,7423
102,2014-04-07,6022
105,2014-04-07,4105
10,2014-04-07,4828
57,2014-04-07,8508
50,2014-04-07,2939
49,2014-04-07,5395
1115,2014-04-07,5232
1086,2014-04-07,4984
71,2014-04-08,6282
85,2014-04-08,4837
102,2014-04-08,5187
105,2014-04-08,4074
10,2014-04-08,4525
57,2014-04-08,9525
50,2014-04-08,2714
49,2014-04-08,5151
1115,2014-04-08,4669
1086,2014-04-08,4957
85,2014-04-09,6141
71,2014-04-09,7511
102,2014-04-09,5657
105,2014-04-09,4173
10,2014-04-09,4152
57,2014-04-09,8938
50,2014-04-09,2673
49,2014-04-09,6335
1086,2014-04-09,5488
1115,2014-04-09,4531
85,2014-04-10,5259
71,2014-04-10,7365
102,2014-04-10,5556
105,2014-04-10,4245
10,2014-04-10,4584
57,2014-04-10,10035
50,2014-04-10,2814
49,2014-04-10,6272
1086,2014-04-10,5786
1115,2014-04-10,5012
85,2014-04-11,5873
71,2014-04-11,7674
102,2014-04-11,5245
105,2014-04-11,4044
10,2014-04-11,4456
57,2014-04-11,9922
50,2014-04-11,3072
49,2014-04-11,6809
1115,2014-04-11,4883
1086,2014-04-11,5528
85,2014-04-12,5371
71,2014-04-12,6305
102,2014-04-12,6073
105,2014-04-12,3310
10,2014-04-12,4540
57,2014-04-12,8317
50,2014-04-12,4110
49,2014-04-12,7014
1115,2014-04-12,6412
1086,2014-04-12,4966
85,2014-04-13,10568
71,2014-04-13,0
102,2014-04-13,0
105,2014-04-13,0
10,2014-04-13,0
57,2014-04-13,0
50,2014-04-13,0
49,2014-04-13,0
1115,2014-04-13,0
