Store,date,Sales,Open,Promo,Promo2,SchoolHoliday,CompetitionDistance,CompetitionActive,StateHoliday,StoreType,Assortment,PromoInterval
1115,2013-08-02,5824,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
71,2013-08-03,6796,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-03,5481,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-08-03,5637,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-03,2965,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-03,3805,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2013-08-03,7956,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-03,3953,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-03,7146,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-08-03,5576,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-03,6757,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-04,14538,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-04,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-04,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-04,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-04,0,0,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2013-08-04,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-04,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-04,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-08-04,0,0,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-04,0,0,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2013-08-05,5797,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-05,5905,1,0,0,0,1870.0,0,0,b,a,No_Promo2
105,2013-08-05,4044,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
71,2013-08-05,8169,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
10,2013-08-05,5504,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2013-08-05,9492,1,0,0,1,420.0,0,0,d,c,No_Promo2
49,2013-08-05,5924,1,0,0,1,16160.0,0,0,d,c,No_Promo2
50,2013-08-05,3071,1,0,0,1,6260.0,0,0,d,a,No_Promo2
1115,2013-08-05,3840,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-05,8485,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-06,5675,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-06,7090,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-06,5084,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-06,2689,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-06,5008,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2013-08-06,8555,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-06,2792,1,0,0,1,6260.0,0,0,d,a,No_Promo2
49,2013-08-06,5018,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-06,3419,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-06,8097,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-07,5200,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-07,6879,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-07,5350,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-07,3592,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-07,5064,1,0,0,1,3160.0,0,0,a,a,No_Promo2
57,2013-08-07,8797,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-07,3279,1,0,0,1,6260.0,0,0,d,a,No_Promo2
49,2013-08-07,5718,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-07,4248,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-07,7938,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-08,5240,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-08,7327,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-08,4875,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-08,3641,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-08,4719,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-08,8935,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-08,2924,1,0,0,1,6260.0,0,0,d,a,No_Promo2
49,2013-08-08,5896,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-08,4480,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-08,7640,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2013-08-09,4892,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-09,5428,1,0,0,0,1870.0,0,0,b,a,No_Promo2
105,2013-08-09,3555,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
71,2013-08-09,7894,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
10,2013-08-09,4829,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-09,9986,1,0,0,1,420.0,0,0,d,c,No_Promo2
49,2013-08-09,6634,1,0,0,1,16160.0,0,0,d,c,No_Promo2
50,2013-08-09,3408,1,0,0,1,6260.0,0,0,d,a,No_Promo2
1115,2013-08-09,5017,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-09,7570,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-10,5362,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-10,6649,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-10,5040,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-10,2397,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-10,4648,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-10,6834,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-10,3513,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-10,5796,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-08-10,5449,1,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-08-10,5272,1,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-08-11,12382,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-11,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-11,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-11,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-11,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-11,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-11,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-11,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1086,2013-08-11,0,0,0,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-08-11,0,0,0,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-08-12,8656,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-12,14207,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-12,12019,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-12,6418,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-12,8062,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-12,19326,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-12,6944,1,1,0,1,6260.0,0,0,d,a,No_Promo2
49,2013-08-12,9453,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-12,7917,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-12,16728,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
102,2013-08-13,8435,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-13,7823,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-13,11818,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-13,4725,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-13,6781,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-13,14541,1,1,0,1,420.0,0,0,d,c,No_Promo2
49,2013-08-13,8241,1,1,0,1,16160.0,0,0,d,c,No_Promo2
50,2013-08-13,5152,1,1,0,1,6260.0,0,0,d,a,No_Promo2
1115,2013-08-13,6908,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-13,12480,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-14,7602,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-14,10038,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-14,8929,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-14,3923,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-14,5972,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-14,12356,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-14,4358,1,1,0,1,6260.0,0,0,d,a,No_Promo2
49,2013-08-14,8591,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1086,2013-08-14,10977,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-08-14,5867,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
102,2013-08-15,7017,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-15,7106,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-15,9171,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-15,4446,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-15,5212,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-15,12435,1,1,0,1,420.0,0,0,d,c,No_Promo2
49,2013-08-15,6556,1,1,0,1,16160.0,0,0,d,c,No_Promo2
50,2013-08-15,5224,1,1,0,1,6260.0,0,0,d,a,No_Promo2
1115,2013-08-15,6237,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-15,11450,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-16,6991,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-16,8627,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-16,6738,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-16,4543,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-16,5604,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-16,10892,1,1,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-16,4420,1,1,0,1,6260.0,0,0,d,a,No_Promo2
49,2013-08-16,7485,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-16,5403,1,1,1,1,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-16,11048,1,1,1,1,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-17,4496,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-17,5333,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-17,3960,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-17,2158,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-17,4703,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-17,6761,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-17,3382,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-17,5953,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-08-17,5606,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-17,5559,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2013-08-18,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-18,11884,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-08-18,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-18,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-18,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-18,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-18,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-18,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-08-18,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-18,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-19,5726,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-19,7723,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-19,4687,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-19,3596,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-19,4556,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-19,8668,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-19,3380,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-19,5531,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1086,2013-08-19,7955,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-08-19,5899,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-08-20,5349,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-20,6596,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-20,4128,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-20,3536,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-20,4433,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-20,9313,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-20,2399,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-20,4818,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-20,4061,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-20,7123,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2013-08-21,6504,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-21,5042,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-08-21,3706,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-21,2860,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-21,4709,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-21,8416,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-21,2426,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-21,5352,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1086,2013-08-21,7020,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-08-21,4583,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-08-22,4855,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-22,6232,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-22,3980,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-22,2868,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-22,4359,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-22,8595,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-22,3115,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-22,5533,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-22,4189,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-22,6769,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-23,5267,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-23,5779,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-23,3972,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-23,3095,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-23,4592,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-23,9078,1,0,0,1,420.0,0,0,d,c,No_Promo2
50,2013-08-23,3079,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-23,5807,1,0,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-23,4892,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-23,7663,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2013-08-24,4952,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-08-24,4829,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-08-24,4242,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-24,2443,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-24,5032,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-24,7338,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-24,3783,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-24,5524,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-08-24,4875,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-24,6222,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-25,11306,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-25,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-25,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-25,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-25,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-25,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-25,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-25,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-08-25,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-25,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-26,8885,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-26,12177,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-26,9264,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-26,5662,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-26,6588,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-26,19200,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-26,6052,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-26,9519,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1086,2013-08-26,16061,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
1115,2013-08-26,9322,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
85,2013-08-27,6598,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-27,10410,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-27,6813,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-27,3702,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-27,6350,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-27,14142,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-27,4922,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-27,7181,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-27,6095,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-27,12349,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-28,7139,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-28,9067,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-28,6465,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-28,4267,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-28,5791,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-28,12263,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-28,4465,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-28,6925,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-28,5773,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-28,11215,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-29,6156,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-29,9550,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-29,6972,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-29,4188,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-29,5578,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-29,11478,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-29,3886,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-29,6773,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-29,6570,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-29,10771,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-30,7207,1,1,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-30,12245,1,1,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-30,10777,1,1,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-30,4726,1,1,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-30,6448,1,1,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-30,14637,1,1,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-30,5414,1,1,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-30,7252,1,1,0,1,16160.0,0,0,d,c,No_Promo2
1115,2013-08-30,7545,1,1,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-30,12157,1,1,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-08-31,5582,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-08-31,6456,1,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-08-31,6454,1,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-08-31,2870,1,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-08-31,4717,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-08-31,8620,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-08-31,4574,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-08-31,6946,1,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-08-31,6374,1,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-08-31,7126,1,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
85,2013-09-01,13706,1,0,0,0,1870.0,0,0,b,a,No_Promo2
71,2013-09-01,0,0,0,1,0,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
102,2013-09-01,0,0,0,1,0,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-09-01,0,0,0,1,0,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-09-01,0,0,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-09-01,0,0,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-09-01,0,0,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-09-01,0,0,0,0,0,16160.0,0,0,d,c,No_Promo2
1115,2013-09-01,0,0,0,1,0,5350.0,0,0,d,c,"Mar,Jun,Sept,Dec"
1086,2013-09-01,0,0,0,1,0,180.0,0,0,a,a,"Feb,May,Aug,Nov"
71,2013-09-02,7412,1,0,1,1,16160.0,0,0,a,a,"Mar,Jun,Sept,Dec"
85,2013-09-02,5734,1,0,0,0,1870.0,0,0,b,a,No_Promo2
102,2013-09-02,7177,1,0,1,1,150.0,0,0,a,a,"Mar,Jun,Sept,Dec"
105,2013-09-02,3138,1,0,1,1,6190.0,0,0,a,c,"Mar,Jun,Sept,Dec"
10,2013-09-02,4674,1,0,0,0,3160.0,0,0,a,a,No_Promo2
57,2013-09-02,8973,1,0,0,0,420.0,0,0,d,c,No_Promo2
50,2013-09-02,3503,1,0,0,0,6260.0,0,0,d,a,No_Promo2
49,2013-09-02,5631,1,0,0,1,16160.0,0,0,d,c,No_Promo2
